Disease,YEAR,CASRN,ChemicalName,variable,value
Alzheimer's Disease,2015,133-06-2,Captan,Texas,0.0160424510054176
Alzheimer's Disease,2016,133-06-2,Captan,Texas,0.074027492672424
Alzheimer's Disease,2017,133-06-2,Captan,Texas,0.00849603428452404
Alzheimer's Disease,2018,133-06-2,Captan,Texas,0.0151008713171747
Alzheimer's Disease,1992,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,1993,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,1994,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,1995,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,1996,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,1997,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,1998,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,1999,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2000,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2001,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2002,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2003,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2004,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2005,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2006,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2007,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2008,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2009,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2010,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2011,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2012,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2013,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2014,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2015,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2016,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2017,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,2018,60168-88-9,Fenarimol,Texas,0
Alzheimer's Disease,1992,732-11-6,Phosmet,Texas,0.0832616718466946
Alzheimer's Disease,1993,732-11-6,Phosmet,Texas,0.00629786674404461
Alzheimer's Disease,1994,732-11-6,Phosmet,Texas,0.00812782304058511
Alzheimer's Disease,1995,732-11-6,Phosmet,Texas,0.103907720291276
Alzheimer's Disease,1996,732-11-6,Phosmet,Texas,0.0672906048298368
Alzheimer's Disease,1997,732-11-6,Phosmet,Texas,0.0630812460406287
Alzheimer's Disease,1998,732-11-6,Phosmet,Texas,0.161661385973915
Alzheimer's Disease,1999,732-11-6,Phosmet,Texas,0.0376040517322253
Alzheimer's Disease,2000,732-11-6,Phosmet,Texas,0.00579741331218377
Alzheimer's Disease,2001,732-11-6,Phosmet,Texas,0.0515143606021318
Alzheimer's Disease,2002,732-11-6,Phosmet,Texas,0.00894806908607482
Alzheimer's Disease,2003,732-11-6,Phosmet,Texas,0.0229247861169204
Alzheimer's Disease,2004,732-11-6,Phosmet,Texas,0.0605010880412605
Alzheimer's Disease,2005,732-11-6,Phosmet,Texas,0.0924323135298074
Alzheimer's Disease,2006,732-11-6,Phosmet,Texas,0.0135476475875446
Alzheimer's Disease,2007,732-11-6,Phosmet,Texas,0.0317894144013542
Alzheimer's Disease,2008,732-11-6,Phosmet,Texas,0.0362856487906997
Alzheimer's Disease,2009,732-11-6,Phosmet,Texas,0.0378277725971757
Alzheimer's Disease,2010,732-11-6,Phosmet,Texas,0.0643443407443693
Alzheimer's Disease,2011,732-11-6,Phosmet,Texas,0.0332147976367269
Alzheimer's Disease,2012,732-11-6,Phosmet,Texas,0.0353957411585189
Alzheimer's Disease,2013,732-11-6,Phosmet,Texas,0.00962631266638641
Alzheimer's Disease,2014,732-11-6,Phosmet,Texas,0.0199890478206507
Alzheimer's Disease,2015,732-11-6,Phosmet,Texas,0.00434351475698422
Alzheimer's Disease,2016,732-11-6,Phosmet,Texas,0.0533779994241054
Alzheimer's Disease,2017,732-11-6,Phosmet,Texas,0.0116740571103295
Alzheimer's Disease,2018,732-11-6,Phosmet,Texas,0.0181376571897437
Alzheimer's Disease,1992,8018-01-7,Mancozeb,Texas,1.53374987134615
Alzheimer's Disease,1993,8018-01-7,Mancozeb,Texas,0.28947279077751
Alzheimer's Disease,1994,8018-01-7,Mancozeb,Texas,0.315232650370372
Alzheimer's Disease,1995,8018-01-7,Mancozeb,Texas,0.499996038475702
Alzheimer's Disease,1996,8018-01-7,Mancozeb,Texas,0.199325339015575
Alzheimer's Disease,1997,8018-01-7,Mancozeb,Texas,0.363403828945285
Alzheimer's Disease,1998,8018-01-7,Mancozeb,Texas,0.553036064377564
Alzheimer's Disease,1999,8018-01-7,Mancozeb,Texas,0.325354440640998
Alzheimer's Disease,2000,8018-01-7,Mancozeb,Texas,0.573719814285272
Alzheimer's Disease,2001,8018-01-7,Mancozeb,Texas,0.682503845644927
Alzheimer's Disease,2002,8018-01-7,Mancozeb,Texas,0.459834794102358
Alzheimer's Disease,2003,8018-01-7,Mancozeb,Texas,0.415454239284565
Alzheimer's Disease,2004,8018-01-7,Mancozeb,Texas,0.423341691575469
Alzheimer's Disease,2005,8018-01-7,Mancozeb,Texas,0.365775193562565
Alzheimer's Disease,2006,8018-01-7,Mancozeb,Texas,0.2915999570854
Alzheimer's Disease,2007,8018-01-7,Mancozeb,Texas,0.334149790094712
Alzheimer's Disease,2008,8018-01-7,Mancozeb,Texas,0.259149140366451
Alzheimer's Disease,2009,8018-01-7,Mancozeb,Texas,0.259046370388283
Alzheimer's Disease,2010,8018-01-7,Mancozeb,Texas,0.284592269393451
Alzheimer's Disease,2011,8018-01-7,Mancozeb,Texas,0.185541339616043
Alzheimer's Disease,2012,8018-01-7,Mancozeb,Texas,0.318796299836789
Alzheimer's Disease,2013,8018-01-7,Mancozeb,Texas,0.272507706504406
Alzheimer's Disease,2014,8018-01-7,Mancozeb,Texas,0.214985416806133
Alzheimer's Disease,2015,8018-01-7,Mancozeb,Texas,0.371764367616135
Alzheimer's Disease,2016,8018-01-7,Mancozeb,Texas,0.0673403631060448
Alzheimer's Disease,2017,8018-01-7,Mancozeb,Texas,0.0951584929320473
Alzheimer's Disease,2018,8018-01-7,Mancozeb,Texas,0.224893246489066
Alzheimer's Disease,1992,133-06-2,Captan,Utah,0.00987959242933212
Alzheimer's Disease,1993,133-06-2,Captan,Utah,0.0336775318511699
Alzheimer's Disease,1994,133-06-2,Captan,Utah,0.0265213977514079
Alzheimer's Disease,1995,133-06-2,Captan,Utah,0.0249056531395702
Alzheimer's Disease,1996,133-06-2,Captan,Utah,0.0124986525345461
Alzheimer's Disease,1997,133-06-2,Captan,Utah,0.0208298736247355
Alzheimer's Disease,1998,133-06-2,Captan,Utah,0.00590456934032947
Alzheimer's Disease,1999,133-06-2,Captan,Utah,0.00211527797605347
Alzheimer's Disease,2000,133-06-2,Captan,Utah,0.00886899333890771
Alzheimer's Disease,2001,133-06-2,Captan,Utah,0.0052350853783246
Alzheimer's Disease,2002,133-06-2,Captan,Utah,0.00244971647384557
Alzheimer's Disease,2003,133-06-2,Captan,Utah,0.0159650377630228
Alzheimer's Disease,2004,133-06-2,Captan,Utah,0.004421143408199
Alzheimer's Disease,2005,133-06-2,Captan,Utah,0.0554123924091323
Alzheimer's Disease,2006,133-06-2,Captan,Utah,0.0464177570211448
Alzheimer's Disease,2007,133-06-2,Captan,Utah,0
Alzheimer's Disease,2008,133-06-2,Captan,Utah,0.0123711895862043
Alzheimer's Disease,2009,133-06-2,Captan,Utah,0
Alzheimer's Disease,2010,133-06-2,Captan,Utah,0.00754944834035958
Alzheimer's Disease,2011,133-06-2,Captan,Utah,0
Alzheimer's Disease,2012,133-06-2,Captan,Utah,0
Alzheimer's Disease,2013,133-06-2,Captan,Utah,0
Alzheimer's Disease,2014,133-06-2,Captan,Utah,0
Alzheimer's Disease,2015,133-06-2,Captan,Utah,0
Alzheimer's Disease,2016,133-06-2,Captan,Utah,0
Alzheimer's Disease,2017,133-06-2,Captan,Utah,0
Alzheimer's Disease,2018,133-06-2,Captan,Utah,0
Alzheimer's Disease,1992,60168-88-9,Fenarimol,Utah,0.000850966921786793
Alzheimer's Disease,1993,60168-88-9,Fenarimol,Utah,0.000824260399277079
Alzheimer's Disease,1994,60168-88-9,Fenarimol,Utah,0.00370856483032618
Alzheimer's Disease,1995,60168-88-9,Fenarimol,Utah,0.000816976802228975
Alzheimer's Disease,1996,60168-88-9,Fenarimol,Utah,0.000186945657567997
Alzheimer's Disease,1997,60168-88-9,Fenarimol,Utah,0.00059604102510316
Alzheimer's Disease,1998,60168-88-9,Fenarimol,Utah,0.000449762117720409
Alzheimer's Disease,1999,60168-88-9,Fenarimol,Utah,0.000354468389674384
Alzheimer's Disease,2000,60168-88-9,Fenarimol,Utah,0.000160846101478959
Alzheimer's Disease,2001,60168-88-9,Fenarimol,Utah,2.24577575649867e-05
Alzheimer's Disease,2002,60168-88-9,Fenarimol,Utah,0.000398169971963007
Alzheimer's Disease,2003,60168-88-9,Fenarimol,Utah,0.000157811269375582
Alzheimer's Disease,2004,60168-88-9,Fenarimol,Utah,0.000387244576390851
Alzheimer's Disease,2005,60168-88-9,Fenarimol,Utah,0.000128676881183167
Alzheimer's Disease,2006,60168-88-9,Fenarimol,Utah,0.000328975800006021
Alzheimer's Disease,2007,60168-88-9,Fenarimol,Utah,8.01195675291417e-05
Alzheimer's Disease,2008,60168-88-9,Fenarimol,Utah,8.37613660531935e-05
Alzheimer's Disease,2009,60168-88-9,Fenarimol,Utah,0.000200298918822854
Alzheimer's Disease,2010,60168-88-9,Fenarimol,Utah,1.82089926202595e-05
Alzheimer's Disease,2011,60168-88-9,Fenarimol,Utah,0.000168736664947738
Alzheimer's Disease,2012,60168-88-9,Fenarimol,Utah,0.00040302570332841
Alzheimer's Disease,2013,60168-88-9,Fenarimol,Utah,0
Alzheimer's Disease,2014,60168-88-9,Fenarimol,Utah,0
Alzheimer's Disease,2015,60168-88-9,Fenarimol,Utah,0
Alzheimer's Disease,2016,60168-88-9,Fenarimol,Utah,0
Alzheimer's Disease,2017,60168-88-9,Fenarimol,Utah,0
Alzheimer's Disease,2018,60168-88-9,Fenarimol,Utah,0
Alzheimer's Disease,1992,732-11-6,Phosmet,Utah,0.102486280131027
Alzheimer's Disease,1993,732-11-6,Phosmet,Utah,0.0152645985135635
Alzheimer's Disease,1994,732-11-6,Phosmet,Utah,0.0100786774153136
Alzheimer's Disease,1995,732-11-6,Phosmet,Utah,0.00805869316730617
Alzheimer's Disease,1996,732-11-6,Phosmet,Utah,0.0180238678619535
Alzheimer's Disease,1997,732-11-6,Phosmet,Utah,0.0101314834939124
Alzheimer's Disease,1998,732-11-6,Phosmet,Utah,0.020890570266803
Alzheimer's Disease,1999,732-11-6,Phosmet,Utah,0.0120658854766046
Alzheimer's Disease,2000,732-11-6,Phosmet,Utah,0.0272710012809419
Alzheimer's Disease,2001,732-11-6,Phosmet,Utah,0.0258780133454921
Alzheimer's Disease,2002,732-11-6,Phosmet,Utah,0.00426697393734747
Alzheimer's Disease,2003,732-11-6,Phosmet,Utah,0.101871423146883
Alzheimer's Disease,2004,732-11-6,Phosmet,Utah,0.0278749328695139
Alzheimer's Disease,2005,732-11-6,Phosmet,Utah,0.00803927024184456
Alzheimer's Disease,2006,732-11-6,Phosmet,Utah,0.00480596011890715
Alzheimer's Disease,2007,732-11-6,Phosmet,Utah,0.00276715991185876
Alzheimer's Disease,2008,732-11-6,Phosmet,Utah,0.00566421063774205
Alzheimer's Disease,2009,732-11-6,Phosmet,Utah,0.0271374686683934
Alzheimer's Disease,2010,732-11-6,Phosmet,Utah,0.000443085487092981
Alzheimer's Disease,2011,732-11-6,Phosmet,Utah,0
Alzheimer's Disease,2012,732-11-6,Phosmet,Utah,0.00294864287164068
Alzheimer's Disease,2013,732-11-6,Phosmet,Utah,0.014572049827573
Alzheimer's Disease,2014,732-11-6,Phosmet,Utah,0.00252255244432661
Alzheimer's Disease,2015,732-11-6,Phosmet,Utah,0.00262937853436547
Alzheimer's Disease,2016,732-11-6,Phosmet,Utah,0
Alzheimer's Disease,2017,732-11-6,Phosmet,Utah,0.00271313990041866
Alzheimer's Disease,2018,732-11-6,Phosmet,Utah,0
Alzheimer's Disease,1992,8018-01-7,Mancozeb,Utah,0.00443267577019183
Alzheimer's Disease,1993,8018-01-7,Mancozeb,Utah,0.00610365432631098
Alzheimer's Disease,1994,8018-01-7,Mancozeb,Utah,0.0437950551174067
Alzheimer's Disease,1995,8018-01-7,Mancozeb,Utah,0.0164621432615559
Alzheimer's Disease,1996,8018-01-7,Mancozeb,Utah,0.0186872821597516
Alzheimer's Disease,1997,8018-01-7,Mancozeb,Utah,0.0917472232500187
Alzheimer's Disease,1998,8018-01-7,Mancozeb,Utah,0.0471260868340729
Alzheimer's Disease,1999,8018-01-7,Mancozeb,Utah,0.060045367098147
Alzheimer's Disease,2000,8018-01-7,Mancozeb,Utah,0.0297213247212082
Alzheimer's Disease,2001,8018-01-7,Mancozeb,Utah,0.0387414526988641
Alzheimer's Disease,2002,8018-01-7,Mancozeb,Utah,0.0136045453530165
Alzheimer's Disease,2003,8018-01-7,Mancozeb,Utah,0.0221457768247596
Alzheimer's Disease,2004,8018-01-7,Mancozeb,Utah,0.0879888871731972
Alzheimer's Disease,2005,8018-01-7,Mancozeb,Utah,0.0224729317255036
Alzheimer's Disease,2006,8018-01-7,Mancozeb,Utah,0.0221445628919182
Alzheimer's Disease,2007,8018-01-7,Mancozeb,Utah,0.0160773265508478
Alzheimer's Disease,2008,8018-01-7,Mancozeb,Utah,0.0243624181930658
Alzheimer's Disease,2009,8018-01-7,Mancozeb,Utah,0.0295762597466668
Alzheimer's Disease,2010,8018-01-7,Mancozeb,Utah,0.0338310943556007
Alzheimer's Disease,2011,8018-01-7,Mancozeb,Utah,0.0131796688585438
Alzheimer's Disease,2012,8018-01-7,Mancozeb,Utah,0.0494641214865142
Alzheimer's Disease,2013,8018-01-7,Mancozeb,Utah,0.0238319295413956
Alzheimer's Disease,2014,8018-01-7,Mancozeb,Utah,0.00930358129611124
Alzheimer's Disease,2015,8018-01-7,Mancozeb,Utah,0.00662868028019512
Alzheimer's Disease,2016,8018-01-7,Mancozeb,Utah,0.00308642424913398
Alzheimer's Disease,2017,8018-01-7,Mancozeb,Utah,0.0213652180077711
Alzheimer's Disease,2018,8018-01-7,Mancozeb,Utah,0.0016254560745685
Alzheimer's Disease,1992,133-06-2,Captan,Vermont,0.639344404570248
Alzheimer's Disease,1993,133-06-2,Captan,Vermont,1.28153653551576
Alzheimer's Disease,1994,133-06-2,Captan,Vermont,1.66056077970206
Alzheimer's Disease,1995,133-06-2,Captan,Vermont,0.397152056655109
Alzheimer's Disease,1996,133-06-2,Captan,Vermont,17.0678778634567
Alzheimer's Disease,1997,133-06-2,Captan,Vermont,3.01684877650827
Alzheimer's Disease,1998,133-06-2,Captan,Vermont,1.23852773088823
Alzheimer's Disease,1999,133-06-2,Captan,Vermont,1.52029533905844
Alzheimer's Disease,2000,133-06-2,Captan,Vermont,2.02463039223769
Alzheimer's Disease,2001,133-06-2,Captan,Vermont,0.999638745568395
Alzheimer's Disease,2002,133-06-2,Captan,Vermont,0.734756798743312
Alzheimer's Disease,2003,133-06-2,Captan,Vermont,0.429534773722374
Alzheimer's Disease,2004,133-06-2,Captan,Vermont,1.15910599834235
Alzheimer's Disease,2005,133-06-2,Captan,Vermont,0.592609146571663
Alzheimer's Disease,2006,133-06-2,Captan,Vermont,0.369824731934024
Alzheimer's Disease,2007,133-06-2,Captan,Vermont,1.94134117606217
Alzheimer's Disease,2008,133-06-2,Captan,Vermont,1.50939261522172
Alzheimer's Disease,2009,133-06-2,Captan,Vermont,1.531067881118
Alzheimer's Disease,2010,133-06-2,Captan,Vermont,0.627270044739138
Alzheimer's Disease,2011,133-06-2,Captan,Vermont,0.611029868039072
Alzheimer's Disease,2012,133-06-2,Captan,Vermont,0.465530035105686
Alzheimer's Disease,2013,133-06-2,Captan,Vermont,0.849951398803196
Alzheimer's Disease,2014,133-06-2,Captan,Vermont,0.846029672766406
Alzheimer's Disease,2015,133-06-2,Captan,Vermont,0.742838917408341
Alzheimer's Disease,2016,133-06-2,Captan,Vermont,0.454621887028254
Alzheimer's Disease,2017,133-06-2,Captan,Vermont,0.547772372823252
Alzheimer's Disease,2018,133-06-2,Captan,Vermont,1.36801520523157
Alzheimer's Disease,1992,60168-88-9,Fenarimol,Vermont,0.00275551428311065
Alzheimer's Disease,1993,60168-88-9,Fenarimol,Vermont,0.000715999774351586
Alzheimer's Disease,1994,60168-88-9,Fenarimol,Vermont,0.0151987224828269
Alzheimer's Disease,1995,60168-88-9,Fenarimol,Vermont,0.00294536270812812
Alzheimer's Disease,1996,60168-88-9,Fenarimol,Vermont,0.341526468124992
Alzheimer's Disease,1997,60168-88-9,Fenarimol,Vermont,0.0222285384491879
Alzheimer's Disease,1998,60168-88-9,Fenarimol,Vermont,0.0025602416173784
Alzheimer's Disease,1999,60168-88-9,Fenarimol,Vermont,0.00825569436790238
Alzheimer's Disease,2000,60168-88-9,Fenarimol,Vermont,0.0119224810910969
Alzheimer's Disease,2001,60168-88-9,Fenarimol,Vermont,0.00520727108619336
Alzheimer's Disease,2002,60168-88-9,Fenarimol,Vermont,0.00506624082760895
Alzheimer's Disease,2003,60168-88-9,Fenarimol,Vermont,0.00518557412333422
Alzheimer's Disease,2004,60168-88-9,Fenarimol,Vermont,0.0126384808654485
Alzheimer's Disease,2005,60168-88-9,Fenarimol,Vermont,0.0053320286226334
Alzheimer's Disease,2006,60168-88-9,Fenarimol,Vermont,0.000618363441485461
Alzheimer's Disease,2007,60168-88-9,Fenarimol,Vermont,0.00614024048913633
Alzheimer's Disease,2008,60168-88-9,Fenarimol,Vermont,0.00357999887175793
Alzheimer's Disease,2009,60168-88-9,Fenarimol,Vermont,0.0040519078139442
Alzheimer's Disease,2010,60168-88-9,Fenarimol,Vermont,0.00043393925718278
Alzheimer's Disease,2011,60168-88-9,Fenarimol,Vermont,0.00446957434898263
Alzheimer's Disease,2012,60168-88-9,Fenarimol,Vermont,0.000976363328661254
Alzheimer's Disease,2013,60168-88-9,Fenarimol,Vermont,0
Alzheimer's Disease,2014,60168-88-9,Fenarimol,Vermont,0
Alzheimer's Disease,2015,60168-88-9,Fenarimol,Vermont,0
Alzheimer's Disease,2016,60168-88-9,Fenarimol,Vermont,0
Alzheimer's Disease,2017,60168-88-9,Fenarimol,Vermont,0
Alzheimer's Disease,2018,60168-88-9,Fenarimol,Vermont,0
Alzheimer's Disease,1992,732-11-6,Phosmet,Vermont,0.111582055743837
Alzheimer's Disease,1993,732-11-6,Phosmet,Vermont,0.224243535389916
Alzheimer's Disease,1994,732-11-6,Phosmet,Vermont,0.0343028982802987
Alzheimer's Disease,1995,732-11-6,Phosmet,Vermont,0.189821303813892
Alzheimer's Disease,1996,732-11-6,Phosmet,Vermont,0.82715873931967
Alzheimer's Disease,1997,732-11-6,Phosmet,Vermont,0.0991713929884095
Alzheimer's Disease,1998,732-11-6,Phosmet,Vermont,0.170142158500653
Alzheimer's Disease,1999,732-11-6,Phosmet,Vermont,0.544018798248621
Alzheimer's Disease,2000,732-11-6,Phosmet,Vermont,0.199975482431969
Alzheimer's Disease,2001,732-11-6,Phosmet,Vermont,0.177578792520623
Alzheimer's Disease,2002,732-11-6,Phosmet,Vermont,0.211322994007299
Alzheimer's Disease,2003,732-11-6,Phosmet,Vermont,0.256072979904273
Alzheimer's Disease,2004,732-11-6,Phosmet,Vermont,0.315029052233268
Alzheimer's Disease,2005,732-11-6,Phosmet,Vermont,0.0667073123104228
Alzheimer's Disease,2006,732-11-6,Phosmet,Vermont,0.0133110867140818
Alzheimer's Disease,2007,732-11-6,Phosmet,Vermont,0.12070020438539
Alzheimer's Disease,2008,732-11-6,Phosmet,Vermont,0.206414056160419
Alzheimer's Disease,2009,732-11-6,Phosmet,Vermont,0.086684790862975
Alzheimer's Disease,2010,732-11-6,Phosmet,Vermont,0.406872296016004
Alzheimer's Disease,2011,732-11-6,Phosmet,Vermont,0.0554899825122479
Alzheimer's Disease,2012,732-11-6,Phosmet,Vermont,0.152931042712641
Alzheimer's Disease,2013,732-11-6,Phosmet,Vermont,0.307803963601175
Alzheimer's Disease,2014,732-11-6,Phosmet,Vermont,0.15546958736716
Alzheimer's Disease,2015,732-11-6,Phosmet,Vermont,0.211491145469457
Alzheimer's Disease,2016,732-11-6,Phosmet,Vermont,0.287094212552127
Alzheimer's Disease,2017,732-11-6,Phosmet,Vermont,0.0436868347168763
Alzheimer's Disease,2018,732-11-6,Phosmet,Vermont,0.632379679492465
Alzheimer's Disease,1992,8018-01-7,Mancozeb,Vermont,0.244004044313877
Alzheimer's Disease,1993,8018-01-7,Mancozeb,Vermont,0.219616658060205
Alzheimer's Disease,1994,8018-01-7,Mancozeb,Vermont,1.14165079172217
Alzheimer's Disease,1995,8018-01-7,Mancozeb,Vermont,0.303301843807904
Alzheimer's Disease,1996,8018-01-7,Mancozeb,Vermont,11.614519824515
Alzheimer's Disease,1997,8018-01-7,Mancozeb,Vermont,0.629450589506481
Alzheimer's Disease,1998,8018-01-7,Mancozeb,Vermont,0.610682716633326
Alzheimer's Disease,1999,8018-01-7,Mancozeb,Vermont,0.614674957799407
Alzheimer's Disease,2000,8018-01-7,Mancozeb,Vermont,0.327201048397245
Alzheimer's Disease,2001,8018-01-7,Mancozeb,Vermont,0.498509418651577
Alzheimer's Disease,2002,8018-01-7,Mancozeb,Vermont,0.79351217416586
Alzheimer's Disease,2003,8018-01-7,Mancozeb,Vermont,0.737740131136444
Alzheimer's Disease,2004,8018-01-7,Mancozeb,Vermont,1.04593464006908
Alzheimer's Disease,2005,8018-01-7,Mancozeb,Vermont,0.450342161104289
Alzheimer's Disease,2006,8018-01-7,Mancozeb,Vermont,0.587239148264026
Alzheimer's Disease,2007,8018-01-7,Mancozeb,Vermont,0.851334580185466
Alzheimer's Disease,2008,8018-01-7,Mancozeb,Vermont,1.21731894969342
Alzheimer's Disease,2009,8018-01-7,Mancozeb,Vermont,0.970038663987815
Alzheimer's Disease,2010,8018-01-7,Mancozeb,Vermont,0.398377935056651
Alzheimer's Disease,2011,8018-01-7,Mancozeb,Vermont,0.364508976033535
Alzheimer's Disease,2012,8018-01-7,Mancozeb,Vermont,0.172219642694416
Alzheimer's Disease,2013,8018-01-7,Mancozeb,Vermont,0.894180657591551
Alzheimer's Disease,2014,8018-01-7,Mancozeb,Vermont,0.431943136599739
Alzheimer's Disease,2015,8018-01-7,Mancozeb,Vermont,0.553153219612319
Alzheimer's Disease,2016,8018-01-7,Mancozeb,Vermont,0.376567063142501
Alzheimer's Disease,2017,8018-01-7,Mancozeb,Vermont,0.109905965362969
Alzheimer's Disease,2018,8018-01-7,Mancozeb,Vermont,0.618732289854066
Alzheimer's Disease,1992,133-06-2,Captan,West Virginia,0.659218181508107
