Disease,PathwayID,PathwayName,GeneID,GeneSymbol,SNPs,TotalSNPs,FoldHit
Alzheimer's Disease,WP4255,Non-small cell lung cancer,5594,MAPK1,1,17,1.09148122593836
Alzheimer's Disease,WP4255,Non-small cell lung cancer,6256,RXRA,3,17,0.817431777697954
Alzheimer's Disease,WP4255,Non-small cell lung cancer,5336,PLCG2,1,17,0.925541851528177
Alzheimer's Disease,WP4262,Breast cancer pathway,2099,ESR1,5,39,0.813465064636042
Alzheimer's Disease,WP4262,Breast cancer pathway,2100,ESR2,8,39,0.87142728245023
Alzheimer's Disease,WP4262,Breast cancer pathway,7157,TP53,6,39,0.840800205218896
Alzheimer's Disease,WP4262,Breast cancer pathway,3479,IGF1,2,39,0.827324645984545
Alzheimer's Disease,WP4262,Breast cancer pathway,207,AKT1,1,39,1.04011028406985
Alzheimer's Disease,WP4262,Breast cancer pathway,1956,EGFR,2,39,1.03587577510901
Alzheimer's Disease,WP4262,Breast cancer pathway,5594,MAPK1,1,39,1.09148122593836
Alzheimer's Disease,WP4262,Breast cancer pathway,142,PARP1,1,39,0.897408904391775
Alzheimer's Disease,WP4262,Breast cancer pathway,6934,TCF7L2,1,39,0.767749857836124
Alzheimer's Disease,WP4262,Breast cancer pathway,675,BRCA2,2,39,1.12142997293398
Alzheimer's Disease,WP4262,Breast cancer pathway,2932,GSK3B,4,39,1.20344382010159
Alzheimer's Disease,WP4262,Breast cancer pathway,2324,FLT4,1,39,0.946285431698916
Alzheimer's Disease,WP4262,Breast cancer pathway,4854,NOTCH3,1,39,0.914537262705425
Alzheimer's Disease,WP4262,Breast cancer pathway,2255,FGF10,1,39,1
Alzheimer's Disease,WP4262,Breast cancer pathway,4855,NOTCH4,1,39,0.868880166766249
Alzheimer's Disease,WP4262,Breast cancer pathway,6199,RPS6KB2,1,39,1.07299306781601
Alzheimer's Disease,WP4262,Breast cancer pathway,2246,FGF1,1,39,1.1750825112488
Alzheimer's Disease,WP4263,Pancreatic adenocarcinoma pathway,7157,TP53,6,17,0.840800205218896
Alzheimer's Disease,WP4263,Pancreatic adenocarcinoma pathway,207,AKT1,1,17,1.04011028406985
Alzheimer's Disease,WP4263,Pancreatic adenocarcinoma pathway,1956,EGFR,2,17,1.03587577510901
Alzheimer's Disease,WP4263,Pancreatic adenocarcinoma pathway,5594,MAPK1,1,17,1.09148122593836
Alzheimer's Disease,WP4263,Pancreatic adenocarcinoma pathway,7422,VEGFA,3,17,1.03826194889513
Alzheimer's Disease,WP4263,Pancreatic adenocarcinoma pathway,675,BRCA2,2,17,1.12142997293398
Alzheimer's Disease,WP4263,Pancreatic adenocarcinoma pathway,7042,TGFB2,1,17,1.12646488406409
Alzheimer's Disease,WP4263,Pancreatic adenocarcinoma pathway,6199,RPS6KB2,1,17,1.07299306781601
Alzheimer's Disease,WP428,Wnt signaling,815,CAMK2A,6,13,0.671441174421641
Alzheimer's Disease,WP428,Wnt signaling,6934,TCF7L2,1,13,0.767749857836124
Alzheimer's Disease,WP428,Wnt signaling,5328,PLAU,1,13,0.937299443125183
Alzheimer's Disease,WP428,Wnt signaling,2932,GSK3B,4,13,1.20344382010159
Alzheimer's Disease,WP428,Wnt signaling,5534,PPP3R1,1,13,1.1641689313793
Alzheimer's Disease,WP4288,MTHFR deficiency,836,CASP3,2,10,0.919572841524733
Alzheimer's Disease,WP4288,MTHFR deficiency,54205,CYCS,1,10,1.04833321084397
Alzheimer's Disease,WP4288,MTHFR deficiency,3176,HNMT,1,10,0.951052536078627
Alzheimer's Disease,WP4288,MTHFR deficiency,1312,COMT,2,10,1.16009286100097
Alzheimer's Disease,WP4288,MTHFR deficiency,4524,MTHFR,4,10,1.28223139368848
Alzheimer's Disease,WP4290,Metabolic reprogramming in colon cancer,2539,G6PD,1,4,1.10790133241771
Alzheimer's Disease,WP4290,Metabolic reprogramming in colon cancer,5723,PSPH,1,4,1.23534899857488
Alzheimer's Disease,WP4290,Metabolic reprogramming in colon cancer,8801,SUCLG2,1,4,1
Alzheimer's Disease,WP4290,Metabolic reprogramming in colon cancer,2597,GAPDH,1,4,1.06166265788788
Alzheimer's Disease,WP4298,Acute viral myocarditis,207,AKT1,1,21,1.04011028406985
Alzheimer's Disease,WP4298,Acute viral myocarditis,596,BCL2,1,21,0.883676272730323
Alzheimer's Disease,WP4298,Acute viral myocarditis,836,CASP3,2,21,0.919572841524733
Alzheimer's Disease,WP4298,Acute viral myocarditis,54205,CYCS,1,21,1.04833321084397
Alzheimer's Disease,WP4298,Acute viral myocarditis,3569,IL6,1,21,0.898027504815206
Alzheimer's Disease,WP4298,Acute viral myocarditis,5594,MAPK1,1,21,1.09148122593836
Alzheimer's Disease,WP4298,Acute viral myocarditis,142,PARP1,1,21,0.897408904391775
Alzheimer's Disease,WP4298,Acute viral myocarditis,7124,TNF,2,21,0.838791549340021
Alzheimer's Disease,WP4298,Acute viral myocarditis,4318,MMP9,3,21,0.93108425321372
Alzheimer's Disease,WP4298,Acute viral myocarditis,2932,GSK3B,4,21,1.20344382010159
Alzheimer's Disease,WP4298,Acute viral myocarditis,3586,IL10,2,21,0.978751238470098
Alzheimer's Disease,WP4298,Acute viral myocarditis,7099,TLR4,1,21,1.08873520959667
Alzheimer's Disease,WP4298,Acute viral myocarditis,2534,FYN,1,21,1.23749757585843
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,116519,APOA5,1,66,0.804292116592651
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,4023,LPL,4,66,0.831248959013691
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,19,ABCA1,13,66,1.00301287122955
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,3949,LDLR,7,66,0.974524558976978
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,4035,LRP1,2,66,1.17347811423212
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,348,APOE,25,66,0.907527496987097
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,341,APOC1,8,66,1.14999630035644
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,3156,HMGCR,2,66,1.05063665550795
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,949,SCARB1,1,66,1.31309616119143
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,338,APOB,1,66,1.44116542557945
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,344,APOC2,1,66,1.31953553635758
Alzheimer's Disease,WP430,Statin inhibition of cholesterol production,6646,SOAT1,1,66,1.34008478455957
Alzheimer's Disease,WP4300,Extracellular vesicles in the crosstalk of cardiac cells,3479,IGF1,2,14,0.827324645984545
Alzheimer's Disease,WP4300,Extracellular vesicles in the crosstalk of cardiac cells,1956,EGFR,2,14,1.03587577510901
Alzheimer's Disease,WP4300,Extracellular vesicles in the crosstalk of cardiac cells,3569,IL6,1,14,0.898027504815206
Alzheimer's Disease,WP4300,Extracellular vesicles in the crosstalk of cardiac cells,6647,SOD1,5,14,1.1020255305456
Alzheimer's Disease,WP4300,Extracellular vesicles in the crosstalk of cardiac cells,4318,MMP9,3,14,0.93108425321372
Alzheimer's Disease,WP4300,Extracellular vesicles in the crosstalk of cardiac cells,7099,TLR4,1,14,1.08873520959667
Alzheimer's Disease,WP4304,"Oligodendrocyte specification and differentiation, leading to myelin components for CNS",3479,IGF1,2,5,0.827324645984545
Alzheimer's Disease,WP4304,"Oligodendrocyte specification and differentiation, leading to myelin components for CNS",7124,TNF,2,5,0.838791549340021
Alzheimer's Disease,WP4304,"Oligodendrocyte specification and differentiation, leading to myelin components for CNS",1270,CNTF,1,5,1.47303886729808
Alzheimer's Disease,WP4313,Ferroptosis,7157,TP53,6,16,0.840800205218896
Alzheimer's Disease,WP4313,Ferroptosis,3162,HMOX1,1,16,1.08734695494586
Alzheimer's Disease,WP4313,Ferroptosis,4891,SLC11A2,1,16,1.13718585027252
Alzheimer's Disease,WP4313,Ferroptosis,5621,PRNP,3,16,1.06402261924689
Alzheimer's Disease,WP4313,Ferroptosis,23305,ACSL6,1,16,1.12322190549333
Alzheimer's Disease,WP4313,Ferroptosis,3156,HMGCR,2,16,1.05063665550795
Alzheimer's Disease,WP4313,Ferroptosis,7018,TF,2,16,1.44116542557945
Alzheimer's Disease,WP4321,Thermogenesis,5468,PPARG,6,9,0.805721817451452
Alzheimer's Disease,WP4321,Thermogenesis,5606,MAP2K3,1,9,0.902915300176557
Alzheimer's Disease,WP4321,Thermogenesis,6199,RPS6KB2,1,9,1.07299306781601
Alzheimer's Disease,WP4321,Thermogenesis,23305,ACSL6,1,9,1.12322190549333
Alzheimer's Disease,WP4329,miRNAs involvement in the immune response in sepsis,3569,IL6,1,14,0.898027504815206
Alzheimer's Disease,WP4329,miRNAs involvement in the immune response in sepsis,7124,TNF,2,14,0.838791549340021
Alzheimer's Disease,WP4329,miRNAs involvement in the immune response in sepsis,3383,ICAM1,1,14,1.00331084731094
Alzheimer's Disease,WP4329,miRNAs involvement in the immune response in sepsis,3552,IL1A,1,14,0.975723356331497
Alzheimer's Disease,WP4329,miRNAs involvement in the immune response in sepsis,3586,IL10,2,14,0.978751238470098
Alzheimer's Disease,WP4329,miRNAs involvement in the immune response in sepsis,7099,TLR4,1,14,1.08873520959667
Alzheimer's Disease,WP4329,miRNAs involvement in the immune response in sepsis,5971,RELB,6,14,1.1658858226565
Alzheimer's Disease,WP4331,Neovascularisation processes,207,AKT1,1,15,1.04011028406985
Alzheimer's Disease,WP4331,Neovascularisation processes,5594,MAPK1,1,15,1.09148122593836
Alzheimer's Disease,WP4331,Neovascularisation processes,4318,MMP9,3,15,0.93108425321372
Alzheimer's Disease,WP4331,Neovascularisation processes,7042,TGFB2,1,15,1.12646488406409
Alzheimer's Disease,WP4331,Neovascularisation processes,2324,FLT4,1,15,0.946285431698916
Alzheimer's Disease,WP4331,Neovascularisation processes,4854,NOTCH3,1,15,0.914537262705425
Alzheimer's Disease,WP4331,Neovascularisation processes,4855,NOTCH4,1,15,0.868880166766249
Alzheimer's Disease,WP4331,Neovascularisation processes,5971,RELB,6,15,1.1658858226565
Alzheimer's Disease,WP4337,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,3569,IL6,1,2,0.898027504815206
Alzheimer's Disease,WP4337,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,3570,IL6R,1,2,0.923748470799771
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",7421,VDR,6,29,0.83706116727736
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",815,CAMK2A,6,29,0.671441174421641
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",3569,IL6,1,29,0.898027504815206
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",5594,MAPK1,1,29,1.09148122593836
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",7124,TNF,2,29,0.838791549340021
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",6256,RXRA,3,29,0.817431777697954
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",5336,PLCG2,1,29,0.925541851528177
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",7097,TLR2,1,29,0.952168088249839
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",7099,TLR4,1,29,1.08873520959667
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",5971,RELB,6,29,1.1658858226565
Alzheimer's Disease,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",5598,MAPK7,1,29,1.58418301171765
Alzheimer's Disease,WP4357,NRF2-ARE regulation,3162,HMOX1,1,6,1.08734695494586
Alzheimer's Disease,WP4357,NRF2-ARE regulation,2932,GSK3B,4,6,1.20344382010159
Alzheimer's Disease,WP4357,NRF2-ARE regulation,2534,FYN,1,6,1.23749757585843
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,207,AKT1,1,28,1.04011028406985
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,815,CAMK2A,6,28,0.671441174421641
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,1956,EGFR,2,28,1.03587577510901
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,9846,GAB2,10,28,1.23534899857488
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,5594,MAPK1,1,28,1.09148122593836
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,4846,NOS3,1,28,1.03699892205805
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,2185,PTK2B,2,28,0.914537262705425
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,5598,MAPK7,1,28,1.58418301171765
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,8867,SYNJ1,1,28,1.28223139368848
Alzheimer's Disease,WP437,EGF/EGFR signaling pathway,3635,INPP5D,3,28,1.34008478455957
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,5465,PPARA,1,25,0.834573703373223
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,207,AKT1,1,25,1.04011028406985
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,836,CASP3,2,25,0.919572841524733
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,54205,CYCS,1,25,1.04833321084397
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,355,FAS,1,25,0.949877119483524
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,3569,IL6,1,25,0.898027504815206
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,3570,IL6R,1,25,0.923748470799771
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,3953,LEPR,1,25,1
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,7124,TNF,2,25,0.838791549340021
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,10062,NR1H3,1,25,0.807030270097164
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,6256,RXRA,3,25,0.817431777697954
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,3552,IL1A,1,25,0.975723356331497
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,2932,GSK3B,4,25,1.20344382010159
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,9451,EIF2AK3,1,25,1.16965541490773
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,55967,NDUFA12,3,25,0.801191704198397
Alzheimer's Disease,WP4396,Nonalcoholic fatty liver disease,7186,TRAF2,1,25,1.11389311953514
Alzheimer's Disease,WP4462,Platelet-mediated interactions with vascular and circulating cells,3383,ICAM1,1,4,1.00331084731094
Alzheimer's Disease,WP4462,Platelet-mediated interactions with vascular and circulating cells,7042,TGFB2,1,4,1.12646488406409
Alzheimer's Disease,WP4462,Platelet-mediated interactions with vascular and circulating cells,7097,TLR2,1,4,0.952168088249839
Alzheimer's Disease,WP4462,Platelet-mediated interactions with vascular and circulating cells,7099,TLR4,1,4,1.08873520959667
Alzheimer's Disease,WP4478,LTF danger signal response pathway,3569,IL6,1,8,0.898027504815206
Alzheimer's Disease,WP4478,LTF danger signal response pathway,5594,MAPK1,1,8,1.09148122593836
Alzheimer's Disease,WP4478,LTF danger signal response pathway,7124,TNF,2,8,0.838791549340021
Alzheimer's Disease,WP4478,LTF danger signal response pathway,3552,IL1A,1,8,0.975723356331497
Alzheimer's Disease,WP4478,LTF danger signal response pathway,7097,TLR2,1,8,0.952168088249839
Alzheimer's Disease,WP4478,LTF danger signal response pathway,7099,TLR4,1,8,1.08873520959667
Alzheimer's Disease,WP4478,LTF danger signal response pathway,177,AGER,1,8,1.35662191333143
Alzheimer's Disease,WP4481,Resistin as a regulator of inflammation,207,AKT1,1,6,1.04011028406985
Alzheimer's Disease,WP4481,Resistin as a regulator of inflammation,3569,IL6,1,6,0.898027504815206
Alzheimer's Disease,WP4481,Resistin as a regulator of inflammation,5594,MAPK1,1,6,1.09148122593836
Alzheimer's Disease,WP4481,Resistin as a regulator of inflammation,7124,TNF,2,6,0.838791549340021
Alzheimer's Disease,WP4481,Resistin as a regulator of inflammation,5336,PLCG2,1,6,0.925541851528177
Alzheimer's Disease,WP4482,Vitamin D in inflammatory diseases,7421,VDR,6,14,0.83706116727736
Alzheimer's Disease,WP4482,Vitamin D in inflammatory diseases,3569,IL6,1,14,0.898027504815206
Alzheimer's Disease,WP4482,Vitamin D in inflammatory diseases,5606,MAP2K3,1,14,0.902915300176557
Alzheimer's Disease,WP4482,Vitamin D in inflammatory diseases,7124,TNF,2,14,0.838791549340021
Alzheimer's Disease,WP4482,Vitamin D in inflammatory diseases,6256,RXRA,3,14,0.817431777697954
Alzheimer's Disease,WP4482,Vitamin D in inflammatory diseases,5534,PPP3R1,1,14,1.1641689313793
Alzheimer's Disease,WP4483,"Relationship between inflammation, COX-2 and EGFR",2099,ESR1,5,21,0.813465064636042
Alzheimer's Disease,WP4483,"Relationship between inflammation, COX-2 and EGFR",207,AKT1,1,21,1.04011028406985
Alzheimer's Disease,WP4483,"Relationship between inflammation, COX-2 and EGFR",1588,CYP19A1,10,21,0.939938647676117
Alzheimer's Disease,WP4483,"Relationship between inflammation, COX-2 and EGFR",1956,EGFR,2,21,1.03587577510901
Alzheimer's Disease,WP4483,"Relationship between inflammation, COX-2 and EGFR",5594,MAPK1,1,21,1.09148122593836
Alzheimer's Disease,WP4483,"Relationship between inflammation, COX-2 and EGFR",5743,PTGS2,2,21,0.924048124126446
Alzheimer's Disease,WP4484,Control of immune tolerance by vasoactive intestinal peptide,355,FAS,1,3,0.949877119483524
Alzheimer's Disease,WP4484,Control of immune tolerance by vasoactive intestinal peptide,3586,IL10,2,3,0.978751238470098
Alzheimer's Disease,WP4493,Cells and molecules involved in local acute inflammatory response,3569,IL6,1,5,0.898027504815206
Alzheimer's Disease,WP4493,Cells and molecules involved in local acute inflammatory response,7124,TNF,2,5,0.838791549340021
Alzheimer's Disease,WP4493,Cells and molecules involved in local acute inflammatory response,3383,ICAM1,1,5,1.00331084731094
Alzheimer's Disease,WP4493,Cells and molecules involved in local acute inflammatory response,3552,IL1A,1,5,0.975723356331497
Alzheimer's Disease,WP4494,Selective expression of chemokine receptors during T-cell polarization,7042,TGFB2,1,2,1.12646488406409
Alzheimer's Disease,WP4494,Selective expression of chemokine receptors during T-cell polarization,729230,CCR2,1,2,1.27708358613762
Alzheimer's Disease,WP4496,Signal transduction through IL1R,3569,IL6,1,7,0.898027504815206
Alzheimer's Disease,WP4496,Signal transduction through IL1R,5606,MAP2K3,1,7,0.902915300176557
Alzheimer's Disease,WP4496,Signal transduction through IL1R,7124,TNF,2,7,0.838791549340021
Alzheimer's Disease,WP4496,Signal transduction through IL1R,3552,IL1A,1,7,0.975723356331497
Alzheimer's Disease,WP4496,Signal transduction through IL1R,7042,TGFB2,1,7,1.12646488406409
Alzheimer's Disease,WP4496,Signal transduction through IL1R,3556,IL1RAP,1,7,1.31953553635758
Alzheimer's Disease,WP45,G1 to S cell cycle control,7157,TP53,6,10,0.840800205218896
Alzheimer's Disease,WP45,G1 to S cell cycle control,983,CDK1,3,10,1.15040880124906
Alzheimer's Disease,WP45,G1 to S cell cycle control,7465,WEE1,1,10,1.15420208235734
Alzheimer's Disease,WP4522,"Metabolic pathway of LDL, HDL and TG, including diseases",4023,LPL,4,53,0.831248959013691
Alzheimer's Disease,WP4522,"Metabolic pathway of LDL, HDL and TG, including diseases",19,ABCA1,13,53,1.00301287122955
Alzheimer's Disease,WP4522,"Metabolic pathway of LDL, HDL and TG, including diseases",3949,LDLR,7,53,0.974524558976978
Alzheimer's Disease,WP4522,"Metabolic pathway of LDL, HDL and TG, including diseases",348,APOE,25,53,0.907527496987097
Alzheimer's Disease,WP4522,"Metabolic pathway of LDL, HDL and TG, including diseases",949,SCARB1,1,53,1.31309616119143
Alzheimer's Disease,WP4522,"Metabolic pathway of LDL, HDL and TG, including diseases",338,APOB,1,53,1.44116542557945
Alzheimer's Disease,WP4522,"Metabolic pathway of LDL, HDL and TG, including diseases",344,APOC2,1,53,1.31953553635758
Alzheimer's Disease,WP4522,"Metabolic pathway of LDL, HDL and TG, including diseases",9388,LIPG,1,53,1.34008478455957
Alzheimer's Disease,WP453,Inflammatory response pathway,7535,ZAP70,1,1,1.34008478455957
Alzheimer's Disease,WP4535,Envelope proteins and their potential roles in EDMD physiopathology,5594,MAPK1,1,2,1.09148122593836
